2019-11-08 14:45:00,921 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@464bee09: startup date [Fri Nov 08 14:45:00 CET 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-11-28 18:11:12,740 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-11-28 18:11:12,745 | INFO  | Apache ActiveMQ 5.15.10 (localhost, ID:LAPTOP-UVTU40BJ-57527-1574961071819-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-11-28 18:11:12,747 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-11-28 18:11:14,238 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-11-28 18:11:14,239 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-11-29 00:41:14,821 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6eebc39e: startup date [Fri Nov 29 00:41:14 CET 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-11-29 00:41:17,111 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\apache-activemq-5.15.10\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2019-11-29 00:41:17,857 | INFO  | Page File: D:\apache-activemq-5.15.10\bin\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-11-29 00:41:17,868 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-11-29 00:41:17,874 | INFO  | Page File: D:\apache-activemq-5.15.10\bin\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-11-29 00:41:18,133 | INFO  | PListStore:[D:\apache-activemq-5.15.10\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-11-29 00:41:18,290 | INFO  | Apache ActiveMQ 5.15.10 (localhost, ID:LAPTOP-UVTU40BJ-65156-1574984478148-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-11-29 00:41:18,404 | INFO  | Listening for connections at: tcp://LAPTOP-UVTU40BJ:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-11-29 00:41:18,407 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 00:41:18,438 | INFO  | Listening for connections at: amqp://LAPTOP-UVTU40BJ:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-11-29 00:41:18,440 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 00:41:18,448 | INFO  | Listening for connections at: stomp://LAPTOP-UVTU40BJ:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-11-29 00:41:18,452 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 00:41:18,491 | INFO  | Listening for connections at: mqtt://LAPTOP-UVTU40BJ:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-11-29 00:41:18,493 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 00:41:18,542 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2019-11-29 00:41:18,674 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2019-11-29 00:41:18,846 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@db57326{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-11-29 00:41:19,009 | INFO  | Listening for connections at ws://LAPTOP-UVTU40BJ:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-11-29 00:41:19,010 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 00:41:19,012 | INFO  | Apache ActiveMQ 5.15.10 (localhost, ID:LAPTOP-UVTU40BJ-65156-1574984478148-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-11-29 00:41:19,015 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-11-29 00:41:20,923 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-11-29 00:41:20,924 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-11-29 11:19:10,072 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6eebc39e: startup date [Fri Nov 29 11:19:10 CET 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-11-29 11:19:11,023 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\apache-activemq-5.15.10\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2019-11-29 11:19:11,251 | INFO  | Page File: D:\apache-activemq-5.15.10\bin\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-11-29 11:19:11,258 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-11-29 11:19:11,264 | INFO  | Page File: D:\apache-activemq-5.15.10\bin\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-11-29 11:19:11,349 | INFO  | PListStore:[D:\apache-activemq-5.15.10\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-11-29 11:19:11,506 | INFO  | Apache ActiveMQ 5.15.10 (localhost, ID:LAPTOP-UVTU40BJ-50456-1575022751362-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-11-29 11:19:11,653 | INFO  | Listening for connections at: tcp://LAPTOP-UVTU40BJ:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-11-29 11:19:11,656 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 11:19:11,666 | INFO  | Listening for connections at: amqp://LAPTOP-UVTU40BJ:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-11-29 11:19:11,668 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 11:19:11,673 | INFO  | Listening for connections at: stomp://LAPTOP-UVTU40BJ:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-11-29 11:19:11,679 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 11:19:11,687 | INFO  | Listening for connections at: mqtt://LAPTOP-UVTU40BJ:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-11-29 11:19:11,689 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 11:19:11,697 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2019-11-29 11:19:11,768 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2019-11-29 11:19:11,867 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@db57326{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-11-29 11:19:11,929 | INFO  | Listening for connections at ws://LAPTOP-UVTU40BJ:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-11-29 11:19:11,930 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 11:19:11,932 | INFO  | Apache ActiveMQ 5.15.10 (localhost, ID:LAPTOP-UVTU40BJ-50456-1575022751362-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-11-29 11:19:11,936 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-11-29 11:19:12,910 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-11-29 11:19:12,922 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
